steps,episodes,total reward
10000,215,2.0
20000,416,4.0
30000,595,11.0
40000,806,4.0
50000,999,4.0
60000,1182,12.0
70000,1376,6.0
80000,1545,10.0
90000,1691,7.0
100000,1875,11.0
