total reward,steps,episodes
24.0,10000,137
19.0,20000,278
29.0,30000,416
39.0,40000,570
47.0,50000,718
67.0,60000,898
49.0,70000,1039
54.0,80000,1204
61.0,90000,1366
68.0,100000,1534
