episodes,total reward,steps
169,26.0,10000
350,26.0,20000
559,23.0,30000
776,29.0,40000
1063,48.0,50000
1300,48.0,60000
1545,61.0,70000
1757,33.0,80000
1967,36.0,90000
2188,32.0,100000
