steps,total reward,episodes
10000,10.0,185
20000,20.0,404
30000,15.0,626
40000,31.0,840
50000,23.0,1028
60000,24.0,1200
70000,31.0,1405
80000,21.0,1598
90000,17.0,1779
100000,21.0,1958
