steps,total reward,episodes
10000,18.0,116
20000,106.0,315
30000,108.0,514
40000,199.0,832
50000,168.0,1120
60000,161.0,1380
70000,181.0,1655
80000,174.0,1919
90000,193.0,2201
100000,218.0,2514
