episodes,steps,total reward
151,10000,29.0
297,20000,25.0
494,30000,51.0
721,40000,75.0
978,50000,114.0
1169,60000,78.0
1387,70000,80.0
1621,80000,85.0
1830,90000,79.0
2072,100000,93.0
