steps,episodes,total reward
10000,110,35.0
20000,254,80.0
30000,482,135.0
40000,755,189.0
50000,1106,223.0
60000,1462,248.0
70000,1802,222.0
80000,2148,263.0
90000,2533,278.0
100000,2926,303.0
