total reward,episodes,steps
32.0,106,10000
56.0,210,20000
280.0,569,30000
332.0,978,40000
383.0,1460,50000
392.0,1950,60000
382.0,2433,70000
385.0,2921,80000
391.0,3398,90000
390.0,3876,100000
