steps,episodes,total reward
10000,184,14.320000000000018
20000,330,37.92999999999998
30000,457,48.21000000000001
40000,594,53.180000000000035
50000,736,49.080000000000005
60000,866,51.220000000000006
70000,989,50.28000000000002
80000,1129,61.220000000000034
90000,1237,41.34
100000,1353,48.330000000000005
