episodes,steps,total reward
181,10000,21.0
316,20000,37.0
417,30000,45.0
562,40000,56.0
688,50000,64.0
830,60000,72.0
998,70000,101.0
1178,80000,110.0
1373,90000,120.0
1634,100000,187.0
