episodes,total reward,steps
170,53.0,10000
354,58.0,20000
602,89.0,30000
878,95.0,40000
1194,117.0,50000
1532,112.0,60000
1859,98.0,70000
2070,63.0,80000
2340,83.0,90000
2606,95.0,100000
