total reward,episodes,steps
11.0,147,10000
12.0,295,20000
11.0,436,30000
9.0,590,40000
12.0,703,50000
16.0,854,60000
16.0,992,70000
23.0,1148,80000
14.0,1304,90000
17.0,1454,100000
