steps,total reward,episodes
10000,57.0,169
20000,67.0,372
30000,83.0,610
40000,106.0,883
50000,139.0,1259
60000,98.0,1536
70000,142.0,1906
80000,95.0,2209
90000,99.0,2498
100000,136.0,2850
