episodes,steps,total reward
139,10000,6.0
304,20000,81.0
591,30000,206.0
1013,40000,334.0
1431,50000,331.0
1845,60000,340.0
2257,70000,320.0
2679,80000,351.0
3109,90000,355.0
3531,100000,350.0
