episodes,steps,total reward
178,10000,12.0
422,20000,72.0
697,30000,96.0
952,40000,92.0
1229,50000,116.0
1475,60000,99.0
1750,70000,109.0
2001,80000,89.0
2232,90000,77.0
2448,100000,72.0
