total reward,episodes,steps
7.0,249,10000
7.0,469,20000
11.0,661,30000
5.0,874,40000
14.0,1111,50000
9.0,1366,60000
16.0,1605,70000
13.0,1813,80000
3.0,2045,90000
12.0,2251,100000
