steps,total reward,episodes
10000,28.0,229
20000,29.0,449
30000,85.0,801
40000,125.0,1191
50000,56.0,1487
60000,93.0,1822
70000,142.0,2238
80000,122.0,2616
90000,94.0,2954
100000,76.0,3215
