episodes,total reward,steps
117,9.0,10000
224,30.0,20000
415,127.0,30000
807,315.0,40000
1210,322.0,50000
1631,339.0,60000
2051,350.0,70000
2473,334.0,80000
2900,342.0,90000
3326,333.0,100000
