total reward,episodes,steps
6.0,125,10000
135.0,354,20000
287.0,719,30000
277.0,1069,40000
302.0,1454,50000
267.0,1786,60000
278.0,2143,70000
304.0,2519,80000
291.0,2885,90000
318.0,3288,100000
