episodes,steps,total reward
118,10000,30.0
273,20000,88.0
688,30000,327.0
1171,40000,389.0
1669,50000,383.0
2148,60000,398.0
2622,70000,395.0
3098,80000,402.0
3584,90000,398.0
4062,100000,392.0
