total reward,episodes,steps
25.0,101,10000
161.0,378,20000
188.0,663,30000
285.0,1039,40000
310.0,1449,50000
323.0,1854,60000
296.0,2248,70000
265.0,2603,80000
298.0,2997,90000
297.0,3381,100000
