total reward,episodes,steps
7.0,132,10000
52.0,277,20000
165.0,537,30000
337.0,954,40000
345.0,1378,50000
342.0,1792,60000
339.0,2209,70000
351.0,2637,80000
351.0,3054,90000
352.0,3487,100000
