steps,total reward,episodes
10000,3.0,82
20000,1.0,146
30000,106.0,306
40000,332.0,730
50000,352.0,1182
60000,363.0,1634
70000,366.0,2093
80000,365.0,2541
90000,374.0,3001
100000,357.0,3445
