steps,episodes,total reward
10000,177,36.0
20000,322,35.0
30000,478,45.0
40000,659,47.0
50000,829,48.0
60000,1020,56.0
70000,1228,51.0
80000,1443,58.0
90000,1676,84.0
100000,1976,112.0
