episodes,total reward,steps
182,19.0,10000
371,14.0,20000
599,27.0,30000
835,31.0,40000
1066,40.0,50000
1335,58.0,60000
1564,52.0,70000
1813,45.0,80000
2092,46.0,90000
2385,57.0,100000
