episodes,steps,total reward
154,10000,41.0
328,20000,52.0
525,30000,71.0
731,40000,82.0
949,50000,82.0
1185,60000,79.0
1400,70000,80.0
1631,80000,88.0
1845,90000,73.0
2084,100000,83.0
