episodes,total reward,steps
120,16.0,10000
302,90.0,20000
515,103.0,30000
805,160.0,40000
1116,201.0,50000
1372,164.0,60000
1675,186.0,70000
1962,175.0,80000
2258,189.0,90000
2541,158.0,100000
