steps,total reward,episodes
10000,0.0,225
20000,4.0,375
30000,13.0,505
40000,22.0,650
50000,51.0,813
60000,80.0,1002
70000,93.0,1207
80000,119.0,1424
90000,118.0,1634
100000,137.0,1880
