steps,episodes,total reward
10000,135,27.0
20000,263,27.0
30000,411,40.0
40000,561,31.0
50000,697,36.0
60000,854,46.0
70000,1041,67.0
80000,1215,48.0
90000,1370,59.0
100000,1497,32.0
