episodes,steps,total reward
195,10000,0.0
333,20000,0.0
480,30000,0.0
599,40000,0.0
719,50000,7.0
848,60000,4.0
964,70000,4.0
1080,80000,5.0
1184,90000,6.0
1291,100000,7.0
