steps,total reward,episodes
10000,56.0,181
20000,83.0,393
30000,123.0,680
40000,105.0,937
50000,96.0,1189
60000,90.0,1460
70000,101.0,1712
80000,68.0,1900
90000,48.0,2051
100000,118.0,2313
