steps,total reward,episodes
10000,19.0,99
20000,198.0,379
30000,337.0,795
40000,342.0,1225
50000,337.0,1660
60000,339.0,2091
70000,343.0,2518
80000,345.0,2945
90000,354.0,3375
100000,352.0,3798
