steps,total reward,episodes
10000,23.0,296
20000,24.0,481
30000,19.0,696
40000,27.0,922
50000,24.0,1122
60000,19.0,1365
70000,11.0,1598
80000,26.0,1843
90000,48.0,2049
100000,30.0,2293
