steps,episodes,total reward
10000,177,61.0
20000,363,63.0
30000,576,77.0
40000,805,87.0
50000,1019,80.0
60000,1237,96.0
70000,1502,87.0
80000,1730,81.0
90000,1973,91.0
100000,2157,52.0
