steps,episodes,total reward
10000,213,24.0
20000,526,45.0
30000,930,89.0
40000,1266,69.0
50000,1638,105.0
60000,1890,42.0
70000,2203,72.0
80000,2531,84.0
90000,2886,100.0
100000,3233,85.0
