steps,episodes,total reward
10000,242,1.0
20000,405,8.0
30000,525,13.0
40000,662,18.0
50000,775,15.0
60000,909,25.0
70000,1039,28.0
80000,1180,44.0
90000,1338,65.0
100000,1540,94.0
