steps,total reward,episodes
10000,19.0,199
20000,45.0,492
30000,75.0,827
40000,65.0,1102
50000,72.0,1427
60000,59.0,1722
70000,73.0,2017
80000,79.0,2337
90000,49.0,2605
100000,98.0,2949
