episodes,total reward,steps
135,3.700000000000011,10000
204,0.3199999999999996,20000
444,60.22000000000009,30000
882,167.32000000000025,40000
1356,196.25000000000068,50000
1835,179.0300000000002,60000
2333,192.98000000000053,70000
2824,194.0600000000004,80000
3308,195.1400000000005,90000
3795,192.08000000000058,100000
