episodes,steps,total reward
194,10000,30.0
343,20000,30.0
445,30000,38.0
553,40000,47.0
656,50000,35.0
778,60000,44.0
910,70000,44.0
1050,80000,58.0
1199,90000,60.0
1394,100000,87.0
