steps,total reward,episodes
10000,41.0,184
20000,37.0,316
30000,32.0,470
40000,37.0,613
50000,51.0,783
60000,58.0,963
70000,43.0,1129
80000,59.0,1326
90000,50.0,1506
100000,62.0,1739
