episodes,total reward,steps
128,25.0,10000
264,38.0,20000
396,30.0,30000
550,35.0,40000
690,39.0,50000
818,28.0,60000
962,43.0,70000
1146,44.0,80000
1298,41.0,90000
1479,49.0,100000
