episodes,total reward,steps
160,48.0,10000
358,81.0,20000
620,121.0,30000
848,114.0,40000
1106,112.0,50000
1324,108.0,60000
1569,110.0,70000
1833,127.0,80000
1974,69.0,90000
2193,107.0,100000
