episodes,total reward,steps
147,3.0,10000
300,18.0,20000
464,12.0,30000
659,78.0,40000
912,136.0,50000
1167,97.0,60000
1402,114.0,70000
1633,93.0,80000
1919,138.0,90000
2202,142.0,100000
