total reward,episodes,steps
2.0,138,10000
108.0,347,20000
133.0,563,30000
158.0,810,40000
122.0,1008,50000
180.0,1265,60000
162.0,1502,70000
120.0,1696,80000
149.0,1924,90000
179.0,2191,100000
