steps,total reward,episodes
10000,1.0,242
20000,3.0,399
30000,12.0,522
40000,20.0,659
50000,54.0,831
60000,91.0,1039
70000,88.0,1237
80000,115.0,1442
90000,155.0,1702
100000,136.0,1935
