steps,total reward,episodes
10000,23.0,196
20000,33.0,317
30000,42.0,439
40000,38.0,547
50000,41.0,669
60000,42.0,781
70000,46.0,938
80000,42.0,1058
90000,63.0,1209
100000,86.0,1373
