episodes,steps,total reward
182,10000,74.0
366,20000,60.0
582,30000,71.0
821,40000,60.0
1089,50000,97.0
1333,60000,85.0
1652,70000,117.0
1971,80000,108.0
2215,90000,93.0
2492,100000,84.0
