episodes,total reward,steps
100,-1.0000000000000007,10000
322,-2.2199999999999966,20000
686,-3.6399999999999664,30000
1058,-3.7199999999999647,40000
1423,-3.649999999999966,50000
1788,-3.649999999999966,60000
2158,-3.699999999999965,70000
2538,-3.799999999999963,80000
2911,-3.7299999999999645,90000
3271,-3.609999999999967,100000
