steps,episodes,total reward
10000,220,1.0
20000,384,5.0
30000,552,6.0
40000,726,5.0
50000,894,2.0
60000,1047,4.0
70000,1204,10.0
80000,1352,9.0
90000,1508,4.0
100000,1659,15.0
