steps,total reward,episodes
10000,23.0,197
20000,11.0,426
30000,21.0,674
40000,49.0,1051
50000,45.0,1460
60000,40.0,1814
70000,35.0,2146
80000,62.0,2602
90000,48.0,3086
100000,57.0,3528
