total reward,steps,episodes
47.0,10000,211
43.0,20000,402
42.0,30000,575
46.0,40000,730
49.0,50000,886
57.0,60000,1078
44.0,70000,1242
56.0,80000,1386
59.0,90000,1577
85.0,100000,1796
