total reward,episodes,steps
66.0,188,10000
65.0,415,20000
87.0,712,30000
123.0,1037,40000
103.0,1370,50000
115.0,1692,60000
107.0,2018,70000
140.0,2410,80000
115.0,2780,90000
138.0,3159,100000
