steps,total reward,episodes
10000,11.0,152
20000,122.0,387
30000,153.0,640
40000,212.0,970
50000,156.0,1237
60000,195.0,1531
70000,246.0,1895
80000,203.0,2224
90000,211.0,2545
100000,221.0,2863
