steps,episodes,total reward
10000,171,2.0
20000,356,7.0
30000,539,9.0
40000,793,35.0
50000,977,20.0
60000,1142,25.0
70000,1347,36.0
80000,1543,28.0
90000,1708,13.0
100000,1916,44.0
