episodes,steps,total reward
170,10000,47.0
375,20000,77.0
632,30000,98.0
853,40000,110.0
1118,50000,124.0
1411,60000,162.0
1633,70000,108.0
1962,80000,166.0
2181,90000,102.0
2404,100000,86.0
