total reward,episodes,steps
39.0,169,10000
31.0,304,20000
56.0,490,30000
48.0,650,40000
47.0,830,50000
54.0,1015,60000
65.0,1226,70000
71.0,1446,80000
65.0,1647,90000
107.0,1908,100000
