episodes,steps,total reward
185,10000,18.0
423,20000,54.0
636,30000,45.0
899,40000,71.0
1144,50000,72.0
1430,60000,93.0
1637,70000,31.0
1874,80000,74.0
2170,90000,98.0
2499,100000,126.0
