steps,total reward,episodes
10000,6.0,255
20000,5.0,485
30000,10.0,664
40000,6.0,901
50000,8.0,1109
60000,6.0,1325
70000,4.0,1564
80000,9.0,1784
90000,15.0,1964
100000,11.0,2187
