steps,episodes,total reward
10000,226,27.0
20000,539,53.0
30000,922,82.0
40000,1249,80.0
50000,1701,91.0
60000,2121,100.0
70000,2536,101.0
80000,2979,101.0
90000,3346,92.0
100000,3796,104.0
