episodes,total reward,steps
275,5.0,10000
448,19.0,20000
618,16.0,30000
759,14.0,40000
921,21.0,50000
1085,24.0,60000
1238,13.0,70000
1403,34.0,80000
1551,18.0,90000
1729,29.0,100000
