episodes,total reward,steps
156,12.0,10000
381,138.0,20000
745,284.0,30000
1116,296.0,40000
1434,262.0,50000
1786,287.0,60000
2168,298.0,70000
2522,301.0,80000
2890,304.0,90000
3225,263.0,100000
