episodes,total reward,steps
163,14.0,10000
393,17.0,20000
624,16.0,30000
824,24.0,40000
993,15.0,50000
1153,15.0,60000
1325,34.0,70000
1514,13.0,80000
1802,52.0,90000
2029,24.0,100000
