steps,episodes,total reward
10000,264,5.0
20000,426,12.0
30000,573,17.0
40000,704,19.0
50000,849,15.0
60000,1005,26.0
70000,1157,15.0
80000,1305,22.0
90000,1461,51.0
100000,1632,49.0
