episodes,total reward,steps
261,10.0,10000
489,12.0,20000
725,18.0,30000
934,10.0,40000
1198,13.0,50000
1397,11.0,60000
1568,9.0,70000
1796,7.0,80000
2004,14.0,90000
2237,13.0,100000
